Partido_x,Localidad_x,link Indec,Velocidad (Mbps),Provincia,Accesos,Hogares Con Internet,Proyeccion_Nuevo_Acceso,KPI_Incremento_Internet
SANTA FE,Rosario,Pérez,82084210.0,3.0,10.0,10.0,10.2,1.9999999999999927
SANTA FE,Rosario,Pérez,82084210.0,4.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,Rosario,Pérez,82084210.0,5.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,Rosario,Pérez,82084210.0,6.0,72.0,72.0,73.44,1.999999999999997
SANTA FE,Rosario,Pérez,82084210.0,10.0,218.0,218.0,222.36,2.000000000000006
SANTA FE,Rosario,Pérez,82084210.0,15.0,9.0,9.0,9.18,1.999999999999997
SANTA FE,Rosario,Pérez,82084210.0,20.0,15.0,15.0,15.3,2.000000000000005
SANTA FE,Rosario,Pérez,82084210.0,30.0,114.0,114.0,116.28,2.000000000000001
SANTA FE,Rosario,Piñero (Est. Erasto),82084220.0,3.0,12.0,12.0,12.24,2.0000000000000018
SANTA FE,Rosario,Piñero (Est. Erasto),82084220.0,5.0,111.0,111.0,113.22,1.9999999999999991
SANTA FE,Rosario,Piñero (Est. Erasto),82084220.0,10.0,90.0,90.0,91.8,1.999999999999997
SANTA FE,Rosario,Piñero (Est. Erasto),82084220.0,20.0,23.0,23.0,23.46,2.000000000000004
SANTA FE,Rosario,Piñero (Est. Erasto),82084220.0,100.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Pueblo Esther,82084230.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Pueblo Esther,82084230.0,10.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Pueblo Esther,82084230.0,15.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Pueblo Esther,82084230.0,20.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,Rosario,Pueblo Esther,82084230.0,30.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Pueblo Esther,82084230.0,50.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Pueblo Esther,82084230.0,100.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240.0,3.0,15.0,15.0,15.3,2.000000000000005
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240.0,5.0,102.0,102.0,104.04,2.000000000000006
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240.0,10.0,42.0,42.0,42.84,2.000000000000008
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240.0,20.0,13.0,13.0,13.26,1.9999999999999982
SANTA FE,Rosario,Pueblo Uranga,82084250.0,6.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Pueblo Uranga,82084250.0,10.0,66.0,66.0,67.32000000000001,2.000000000000011
SANTA FE,Rosario,Pueblo Uranga,82084250.0,15.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Pueblo Uranga,82084250.0,20.0,157.0,157.0,160.14000000000001,2.0000000000000093
SANTA FE,Rosario,Pueblo Uranga,82084250.0,50.0,30.0,30.0,30.6,2.000000000000005
SANTA FE,Rosario,Pueblo Uranga,82084250.0,100.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,Rosario,Pueblo Uranga,82084250.0,300.0,7.0,7.0,7.140000000000001,2.000000000000008
SANTA FE,Rosario,Puerto Arroyo Seco,82084260.0,0.0,25.0,25.0,25.5,2.0
SANTA FE,Rosario,Rosario,82084270.0,0.0,51.0,51.0,52.02,2.000000000000006
SANTA FE,Rosario,Rosario,82084270.0,0.5,8.0,8.0,8.16,2.0000000000000018
SANTA FE,Rosario,Rosario,82084270.0,0.512,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Rosario,82084270.0,0.75,2.0,2.0,2.04,2.0000000000000018
SANTA FE,Rosario,Rosario,82084270.0,1.0,988.0,988.0,1007.76,1.9999999999999991
SANTA FE,Rosario,Rosario,82084270.0,2.0,2245.0,2245.0,2289.9,2.000000000000004
SANTA FE,Rosario,Rosario,82084270.0,3.0,3931.0,3931.0,4009.62,1.9999999999999973
SANTA FE,Rosario,Rosario,82084270.0,3.5,80.0,80.0,81.6,1.9999999999999927
SANTA FE,Rosario,Rosario,82084270.0,4.0,4.0,4.0,4.08,2.0000000000000018
SANTA FE,Rosario,Rosario,82084270.0,5.0,31.0,31.0,31.62,2.000000000000003
SANTA FE,Rosario,Rosario,82084270.0,6.0,1445.0,1445.0,1473.9,2.000000000000006
SANTA FE,Rosario,Rosario,82084270.0,8.0,69.0,69.0,70.38,1.9999999999999933
SANTA FE,Rosario,Rosario,82084270.0,10.0,73652.0,73652.0,75125.04000000001,2.000000000000011
SANTA FE,Rosario,Rosario,82084270.0,15.0,162.0,162.0,165.24,2.0000000000000058
SANTA FE,Rosario,Rosario,82084270.0,20.0,1881.0,1881.0,1918.6200000000001,2.000000000000006
SANTA FE,Rosario,Rosario,82084270.0,25.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,Rosario,Rosario,82084270.0,30.0,206.0,206.0,210.12,2.000000000000002
SANTA FE,Rosario,Rosario,82084270.0,40.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Rosario,82084270.0,50.0,101555.0,101555.0,103586.1,2.0000000000000058
SANTA FE,Rosario,Rosario,82084270.0,100.0,98886.0,98886.0,100863.72,2.000000000000001
SANTA FE,Rosario,Rosario,82084270.0,140.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Rosario,82084270.0,300.0,74203.0,74203.0,75687.06,1.999999999999997
SANTA FE,Rosario,Rosario,82084270.0,500.0,3829.0,3829.0,3905.58,1.999999999999998
SANTA FE,Rosario,Rosario,82084270.0,600.0,4557.0,4557.0,4648.14,2.000000000000007
SANTA FE,Rosario,Rosario,82084270.0,999.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Rosario,82084270.0,1000.0,573.0,573.0,584.46,2.000000000000006
SANTA FE,Rosario,Soldini,82084280.0,1.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,Rosario,Soldini,82084280.0,3.0,13.0,13.0,13.26,1.9999999999999982
SANTA FE,Rosario,Soldini,82084280.0,5.0,451.0,451.0,460.02,1.9999999999999958
SANTA FE,Rosario,Soldini,82084280.0,6.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,Rosario,Soldini,82084280.0,10.0,359.0,359.0,366.18,2.0000000000000018
SANTA FE,Rosario,Soldini,82084280.0,15.0,9.0,9.0,9.18,1.999999999999997
SANTA FE,Rosario,Soldini,82084280.0,20.0,74.0,74.0,75.48,2.0000000000000053
SANTA FE,Rosario,Villa Amelia,82084290.0,2.0,61.0,61.0,62.22,1.9999999999999982
SANTA FE,Rosario,Villa Amelia,82084290.0,3.0,21.0,21.0,21.42,2.000000000000008
SANTA FE,Rosario,Villa Amelia,82084290.0,4.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Villa Amelia,82084290.0,6.0,52.0,52.0,53.04,1.9999999999999982
SANTA FE,Rosario,Villa Amelia,82084290.0,10.0,149.0,149.0,151.98,1.9999999999999931
SANTA FE,Rosario,Villa del Plata,82084300.0,2.0,37.0,37.0,37.74,2.0000000000000053
SANTA FE,Rosario,Villa del Plata,82084300.0,3.0,11.0,11.0,11.22,2.0000000000000058
SANTA FE,Rosario,Villa del Plata,82084300.0,6.0,31.0,31.0,31.62,2.000000000000003
SANTA FE,Rosario,Villa del Plata,82084300.0,10.0,31.0,31.0,31.62,2.000000000000003
SANTA FE,Rosario,Villa del Plata,82084300.0,20.0,16.0,16.0,16.32,2.0000000000000018
SANTA FE,Rosario,Villa del Plata,82084300.0,50.0,260.0,260.0,265.2,1.9999999999999956
SANTA FE,Rosario,Villa del Plata,82084300.0,300.0,5.0,5.0,5.1,1.9999999999999927
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310.0,1.0,4.0,4.0,4.08,2.0000000000000018
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310.0,2.0,12.0,12.0,12.24,2.0000000000000018
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310.0,3.0,6.0,6.0,6.12,2.0000000000000018
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310.0,4.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310.0,5.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310.0,6.0,18.0,18.0,18.36,1.999999999999997
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310.0,10.0,10.0,10.0,10.2,1.9999999999999927
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310.0,12.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310.0,15.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310.0,20.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310.0,30.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,Rosario,Zavalla,82084320.0,1.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,Rosario,Zavalla,82084320.0,3.0,6.0,6.0,6.12,2.0000000000000018
SANTA FE,Rosario,Zavalla,82084320.0,6.0,12.0,12.0,12.24,2.0000000000000018
SANTA FE,Rosario,Zavalla,82084320.0,10.0,99.0,99.0,100.98,2.000000000000004
SANTA FE,Rosario,Zavalla,82084320.0,15.0,7.0,7.0,7.140000000000001,2.000000000000008
SANTA FE,San Cristóbal,Aguará Grande,82091010.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Aguará Grande,82091010.0,2.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Cristóbal,Ambrosetti,82091020.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Ambrosetti,82091020.0,3.0,50.0,50.0,51.0,2.0
SANTA FE,San Cristóbal,Ambrosetti,82091020.0,6.0,30.0,30.0,30.6,2.000000000000005
SANTA FE,San Cristóbal,Ambrosetti,82091020.0,10.0,5.0,5.0,5.1,1.9999999999999927
SANTA FE,San Cristóbal,Arrufo,82091030.0,0.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Cristóbal,Arrufo,82091030.0,5.0,131.0,131.0,133.62,2.0000000000000036
SANTA FE,San Cristóbal,Arrufo,82091030.0,8.0,9.0,9.0,9.18,1.999999999999997
SANTA FE,San Cristóbal,Arrufo,82091030.0,10.0,101.0,101.0,103.02,1.9999999999999962
SANTA FE,San Cristóbal,Arrufo,82091030.0,20.0,29.0,29.0,29.580000000000002,2.000000000000006
SANTA FE,San Cristóbal,Arrufo,82091030.0,30.0,5.0,5.0,5.1,1.9999999999999927
SANTA FE,San Cristóbal,Balneario La Verde,82091040.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Capivara,82091050.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Ceres,82091060.0,1.0,13.0,13.0,13.26,1.9999999999999982
SANTA FE,San Cristóbal,Ceres,82091060.0,2.0,13.0,13.0,13.26,1.9999999999999982
SANTA FE,San Cristóbal,Ceres,82091060.0,3.0,20.0,20.0,20.4,1.9999999999999927
SANTA FE,San Cristóbal,Ceres,82091060.0,4.0,1624.0,1624.0,1656.48,2.000000000000001
SANTA FE,San Cristóbal,Ceres,82091060.0,6.0,463.0,463.0,472.26,1.999999999999998
SANTA FE,San Cristóbal,Ceres,82091060.0,10.0,1004.0,1004.0,1024.08,1.9999999999999927
SANTA FE,San Cristóbal,Ceres,82091060.0,15.0,45.0,45.0,45.9,1.999999999999997
SANTA FE,San Cristóbal,Ceres,82091060.0,20.0,6.0,6.0,6.12,2.0000000000000018
SANTA FE,San Cristóbal,Ceres,82091060.0,30.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Colonia Ana,82091070.0,3.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Cristóbal,Colonia Ana,82091070.0,6.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Cristóbal,Colonia Ana,82091070.0,10.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Colonia Bossi,82091080.0,6.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Cristóbal,Colonia Bossi,82091080.0,7.0,48.0,48.0,48.96,2.0000000000000018
SANTA FE,San Cristóbal,Colonia Bossi,82091080.0,12.0,51.0,51.0,52.02,2.000000000000006
SANTA FE,San Cristóbal,Colonia Bossi,82091080.0,15.0,65.0,65.0,66.3,1.9999999999999956
SANTA FE,San Cristóbal,Colonia Bossi,82091080.0,50.0,41.0,41.0,41.82,2.000000000000001
SANTA FE,San Cristóbal,Colonia Bossi,82091080.0,150.0,22.0,22.0,22.44,2.0000000000000058
SANTA FE,San Cristóbal,Colonia Bossi,82091080.0,300.0,15.0,15.0,15.3,2.000000000000005
SANTA FE,San Cristóbal,Colonia Rosa,82091090.0,3.0,7.0,7.0,7.140000000000001,2.000000000000008
SANTA FE,San Cristóbal,Colonia Rosa,82091090.0,6.0,4.0,4.0,4.08,2.0000000000000018
SANTA FE,San Cristóbal,Colonia Rosa,82091090.0,10.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Curupaity,82091110.0,3.0,7.0,7.0,7.140000000000001,2.000000000000008
SANTA FE,San Cristóbal,Curupaity,82091110.0,6.0,7.0,7.0,7.140000000000001,2.000000000000008
SANTA FE,San Cristóbal,Curupaity,82091110.0,10.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Hersilia,82091120.0,3.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Cristóbal,Hersilia,82091120.0,6.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Cristóbal,Hersilia,82091120.0,10.0,525.0,525.0,535.5,2.0
SANTA FE,San Cristóbal,Hersilia,82091120.0,20.0,50.0,50.0,51.0,2.0
SANTA FE,San Cristóbal,Hersilia,82091120.0,50.0,34.0,34.0,34.68,1.9999999999999991
SANTA FE,San Cristóbal,Huanqueros,82091130.0,0.0,33.0,33.0,33.660000000000004,2.000000000000011
SANTA FE,San Cristóbal,La Cabral,82091140.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,La Cabral,82091140.0,2.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Cristóbal,La Rubia,82091150.0,3.0,8.0,8.0,8.16,2.0000000000000018
SANTA FE,San Cristóbal,La Rubia,82091150.0,6.0,4.0,4.0,4.08,2.0000000000000018
SANTA FE,San Cristóbal,Las Palmeras,82091170.0,3.0,48.0,48.0,48.96,2.0000000000000018
SANTA FE,San Cristóbal,Las Palmeras,82091170.0,6.0,26.0,26.0,26.52,1.9999999999999982
SANTA FE,San Cristóbal,Las Palmeras,82091170.0,15.0,23.0,23.0,23.46,2.000000000000004
SANTA FE,San Cristóbal,Moisés Ville,82091180.0,3.0,232.0,232.0,236.64000000000001,2.000000000000006
SANTA FE,San Cristóbal,Moisés Ville,82091180.0,5.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Moisés Ville,82091180.0,6.0,128.0,128.0,130.56,2.0000000000000018
SANTA FE,San Cristóbal,Moisés Ville,82091180.0,7.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Moisés Ville,82091180.0,10.0,67.0,67.0,68.34,2.0000000000000053
SANTA FE,San Cristóbal,Moisés Ville,82091180.0,15.0,229.0,229.0,233.58,2.0000000000000058
SANTA FE,San Cristóbal,Moisés Ville,82091180.0,20.0,14.0,14.0,14.280000000000001,2.000000000000008
SANTA FE,San Cristóbal,Moisés Ville,82091180.0,25.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Moisés Ville,82091180.0,35.0,4.0,4.0,4.08,2.0000000000000018
SANTA FE,San Cristóbal,Moisés Ville,82091180.0,100.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Monigotes,82091190.0,3.0,7.0,7.0,7.140000000000001,2.000000000000008
SANTA FE,San Cristóbal,Monigotes,82091190.0,6.0,4.0,4.0,4.08,2.0000000000000018
SANTA FE,San Cristóbal,Monigotes,82091190.0,10.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Monigotes,82091190.0,15.0,44.0,44.0,44.88,2.0000000000000058
SANTA FE,San Cristóbal,Monigotes,82091190.0,20.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Cristóbal,Monigotes,82091190.0,25.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Ñanducita,82091200.0,0.0,37.0,37.0,37.74,2.0000000000000053
SANTA FE,San Cristóbal,OTROS,,15.0,8.0,8.0,8.16,2.0000000000000018
SANTA FE,San Cristóbal,Palacios,82091210.0,3.0,24.0,24.0,24.48,2.0000000000000018
SANTA FE,San Cristóbal,Palacios,82091210.0,6.0,13.0,13.0,13.26,1.9999999999999982
SANTA FE,San Cristóbal,Palacios,82091210.0,7.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Cristóbal,Palacios,82091210.0,15.0,36.0,36.0,36.72,1.999999999999997
SANTA FE,San Cristóbal,Palacios,82091210.0,20.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Palacios,82091210.0,35.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,San Cristóbal,82091220.0,0.0,787.0,787.0,802.74,2.000000000000001
SANTA FE,San Cristóbal,San Cristóbal,82091220.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,San Cristóbal,82091220.0,1.0,7.0,7.0,7.140000000000001,2.000000000000008
SANTA FE,San Cristóbal,San Cristóbal,82091220.0,3.0,30.0,30.0,30.6,2.000000000000005
SANTA FE,San Cristóbal,San Cristóbal,82091220.0,6.0,523.0,523.0,533.46,2.000000000000007
SANTA FE,San Cristóbal,San Cristóbal,82091220.0,10.0,740.0,740.0,754.8000000000001,2.000000000000009
SANTA FE,San Cristóbal,San Cristóbal,82091220.0,15.0,57.0,57.0,58.14,2.000000000000001
SANTA FE,San Cristóbal,San Cristóbal,82091220.0,20.0,592.0,592.0,603.84,2.0000000000000053
SANTA FE,San Cristóbal,San Cristóbal,82091220.0,30.0,342.0,342.0,348.84000000000003,2.0000000000000093
SANTA FE,San Cristóbal,San Cristóbal,82091220.0,50.0,120.0,120.0,122.4,2.000000000000005
SANTA FE,San Cristóbal,San Cristóbal,82091220.0,200.0,130.0,130.0,132.6,1.9999999999999956
SANTA FE,San Cristóbal,San Guillermo,82091230.0,3.0,214.0,214.0,218.28,2.0000000000000004
SANTA FE,San Cristóbal,San Guillermo,82091230.0,6.0,492.0,492.0,501.84000000000003,2.0000000000000067
SANTA FE,San Cristóbal,San Guillermo,82091230.0,10.0,1732.0,1732.0,1766.64,2.0000000000000058
SANTA FE,San Cristóbal,San Guillermo,82091230.0,20.0,21.0,21.0,21.42,2.000000000000008
SANTA FE,San Cristóbal,San Guillermo,82091230.0,25.0,145.0,145.0,147.9,2.000000000000004
SANTA FE,San Cristóbal,San Guillermo,82091230.0,50.0,167.0,167.0,170.34,2.000000000000002
SANTA FE,San Cristóbal,San Guillermo,82091230.0,100.0,45.0,45.0,45.9,1.999999999999997
SANTA FE,San Cristóbal,San Guillermo,82091230.0,200.0,15.0,15.0,15.3,2.000000000000005
SANTA FE,San Cristóbal,San Guillermo,82091230.0,400.0,5.0,5.0,5.1,1.9999999999999927
SANTA FE,San Cristóbal,Santurce,82091240.0,0.0,33.0,33.0,33.660000000000004,2.000000000000011
SANTA FE,San Cristóbal,Santurce,82091240.0,1.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Soledad,82091250.0,7.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Soledad,82091250.0,15.0,199.0,199.0,202.98,1.999999999999995
SANTA FE,San Cristóbal,Soledad,82091250.0,20.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Cristóbal,Suardi,82091260.0,10.0,1560.0,1560.0,1591.2,2.0000000000000027
SANTA FE,San Cristóbal,Villa Saralegui,82091270.0,0.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Cristóbal,Villa Saralegui,82091270.0,15.0,52.0,52.0,53.04,1.9999999999999982
SANTA FE,San Javier,Alejandra,82098010.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Javier,Alejandra,82098010.0,8.0,453.0,453.0,462.06,2.0000000000000004
SANTA FE,San Javier,Cacique Ariacaiquín,82098020.0,7.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Javier,Cacique Ariacaiquín,82098020.0,15.0,45.0,45.0,45.9,1.999999999999997
SANTA FE,San Javier,Colonia Durán,82098030.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Javier,La Brava,82098040.0,8.0,20.0,20.0,20.4,1.9999999999999927
SANTA FE,San Javier,Romang,82098050.0,0.0,195.0,195.0,198.9,2.0000000000000027
SANTA FE,San Javier,Romang,82098050.0,1.0,328.0,328.0,334.56,2.000000000000001
SANTA FE,San Javier,Romang,82098050.0,3.0,386.0,386.0,393.72,2.000000000000007
SANTA FE,San Javier,Romang,82098050.0,5.0,221.0,221.0,225.42000000000002,2.000000000000007
SANTA FE,San Javier,Romang,82098050.0,7.0,23.0,23.0,23.46,2.000000000000004
SANTA FE,San Javier,Romang,82098050.0,10.0,13.0,13.0,13.26,1.9999999999999982
SANTA FE,San Javier,Romang,82098050.0,20.0,94.0,94.0,95.88,1.9999999999999951
SANTA FE,San Javier,Romang,82098050.0,30.0,94.0,94.0,95.88,1.9999999999999951
SANTA FE,San Javier,Romang,82098050.0,50.0,12.0,12.0,12.24,2.0000000000000018
SANTA FE,San Javier,San Javier,82098060.0,4.0,789.0,789.0,804.78,1.9999999999999967
SANTA FE,San Javier,San Javier,82098060.0,5.0,215.0,215.0,219.3,2.0000000000000053
SANTA FE,San Javier,San Javier,82098060.0,7.0,71.0,71.0,72.42,2.0000000000000027
SANTA FE,San Javier,San Javier,82098060.0,9.0,22.0,22.0,22.44,2.0000000000000058
SANTA FE,San Javier,San Javier,82098060.0,10.0,10.0,10.0,10.2,1.9999999999999927
SANTA FE,San Javier,San Javier,82098060.0,13.0,4.0,4.0,4.08,2.0000000000000018
SANTA FE,San Javier,San Javier,82098060.0,15.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Javier,San Javier,82098060.0,20.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Javier,San Javier,82098060.0,30.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Jerónimo,Arocena,82105010.0,0.0,400.0,400.0,408.0,2.0
SANTA FE,San Jerónimo,Arocena,82105010.0,15.0,154.0,154.0,157.08,2.000000000000008
SANTA FE,San Jerónimo,Arocena,82105010.0,25.0,53.0,53.0,54.06,2.000000000000004
SANTA FE,San Jerónimo,Arocena,82105010.0,30.0,13.0,13.0,13.26,1.9999999999999982
SANTA FE,San Jerónimo,Arocena,82105010.0,50.0,13.0,13.0,13.26,1.9999999999999982
SANTA FE,San Jerónimo,Barrancas,82105030.0,3.0,6.0,6.0,6.12,2.0000000000000018
SANTA FE,San Jerónimo,Barrancas,82105030.0,6.0,25.0,25.0,25.5,2.0
SANTA FE,San Jerónimo,Barrancas,82105030.0,10.0,1300.0,1300.0,1326.0,2.0
SANTA FE,San Jerónimo,Barrancas,82105030.0,15.0,22.0,22.0,22.44,2.0000000000000058
SANTA FE,San Jerónimo,Barrancas,82105030.0,20.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Jerónimo,Barrio Caima,82105040.0,0.0,23.0,23.0,23.46,2.000000000000004
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060.0,25.0,25.0,25.0,25.5,2.0
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060.0,50.0,87.0,87.0,88.74,1.9999999999999942
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060.0,100.0,25.0,25.0,25.5,2.0
SANTA FE,San Jerónimo,Centeno,82105080.0,0.0,7.0,7.0,7.140000000000001,2.000000000000008
SANTA FE,San Jerónimo,Centeno,82105080.0,3.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Jerónimo,Centeno,82105080.0,5.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Jerónimo,Centeno,82105080.0,8.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Jerónimo,Centeno,82105080.0,10.0,846.0,846.0,862.92,1.9999999999999951
SANTA FE,San Jerónimo,Centeno,82105080.0,15.0,40.0,40.0,40.8,1.9999999999999927
SANTA FE,San Jerónimo,Centeno,82105080.0,20.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Jerónimo,Centeno,82105080.0,25.0,6.0,6.0,6.12,2.0000000000000018
SANTA FE,San Jerónimo,Coronda,82105090.0,0.0,998.0,998.0,1017.96,2.0000000000000036
SANTA FE,San Jerónimo,Coronda,82105090.0,1.0,11.0,11.0,11.22,2.0000000000000058
SANTA FE,San Jerónimo,Coronda,82105090.0,3.0,12.0,12.0,12.24,2.0000000000000018
SANTA FE,San Jerónimo,Coronda,82105090.0,6.0,63.0,63.0,64.26,2.000000000000008
SANTA FE,San Jerónimo,Coronda,82105090.0,10.0,270.0,270.0,275.4,1.9999999999999918
SANTA FE,San Jerónimo,Coronda,82105090.0,15.0,25.0,25.0,25.5,2.0
SANTA FE,San Jerónimo,Coronda,82105090.0,20.0,6.0,6.0,6.12,2.0000000000000018
SANTA FE,San Jerónimo,Coronda,82105090.0,50.0,813.0,813.0,829.26,1.9999999999999991
SANTA FE,San Jerónimo,Coronda,82105090.0,100.0,2543.0,2543.0,2593.86,2.000000000000005
SANTA FE,San Jerónimo,Coronda,82105090.0,120.0,42.0,42.0,42.84,2.000000000000008
SANTA FE,San Jerónimo,Coronda,82105090.0,200.0,105.0,105.0,107.10000000000001,2.000000000000008
SANTA FE,San Jerónimo,Coronda,82105090.0,250.0,11.0,11.0,11.22,2.0000000000000058
SANTA FE,San Jerónimo,Desvío Arijón,82105100.0,0.0,37.0,37.0,37.74,2.0000000000000053
SANTA FE,San Jerónimo,Desvío Arijón,82105100.0,3.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Jerónimo,Desvío Arijón,82105100.0,6.0,38.0,38.0,38.76,1.999999999999995
SANTA FE,San Jerónimo,Desvío Arijón,82105100.0,10.0,72.0,72.0,73.44,1.999999999999997
SANTA FE,San Jerónimo,Desvío Arijón,82105100.0,15.0,8.0,8.0,8.16,2.0000000000000018
SANTA FE,San Jerónimo,Desvío Arijón,82105100.0,20.0,4.0,4.0,4.08,2.0000000000000018
SANTA FE,San Jerónimo,Díaz,82105110.0,5.0,168.0,168.0,171.36,2.000000000000008
SANTA FE,San Jerónimo,Díaz,82105110.0,10.0,28.0,28.0,28.560000000000002,2.000000000000008
SANTA FE,San Jerónimo,Díaz,82105110.0,15.0,9.0,9.0,9.18,1.999999999999997
SANTA FE,San Jerónimo,Díaz,82105110.0,20.0,241.0,241.0,245.82,1.9999999999999973
SANTA FE,San Jerónimo,Díaz,82105110.0,70.0,71.0,71.0,72.42,2.0000000000000027
SANTA FE,San Jerónimo,Gaboto,82105120.0,0.0,201.0,201.0,205.02,2.0000000000000053
